queue_length,farmers_ahead,active_counters,total_counters,average_processing_time,quantity,crop_type,centre_capacity,historical_load,time_of_day,day_of_week,wait_time
24,1,1,4,5.63410881682299,495,Wheat,107,23,10.200598375663935,5,14.739009820921202
37,32,2,3,10.842426572376507,350,Rice,199,60,11.74295146694164,3,186.84250696760955
24,18,4,4,4.35973206361044,227,Maize,167,87,14.793396714287383,2,29.110676545726925
53,8,1,6,6.847501813508169,796,Maize,134,22,10.863284005651899,5,68.3679252918137
16,27,1,5,9.05099263975287,287,Wheat,133,28,10.246987428531778,4,249.57544552668136
51,34,4,5,11.304705424415513,282,Maize,136,30,17.222378819955203,6,110.56250542069878
5,38,2,6,10.943947381551162,682,Sugarcane,65,80,10.442980759016512,0,211.67301428485953
30,9,1,4,11.161535996137308,677,Rice,55,40,8.592778189408738,5,114.05634953585364
18,0,3,3,4.502826349463857,940,Sugarcane,56,44,15.510880139748172,6,4.950965156111179
42,20,4,6,10.727386091707675,861,Sugarcane,63,81,10.432682879288013,4,63.96006959772035
41,8,4,6,10.239300628352954,766,Rice,52,43,12.501841473787042,5,32.59344052088318
15,14,5,5,11.219453194204952,511,Maize,98,88,9.115570339659179,5,38.448178935172514
40,34,2,3,6.492610138064011,178,Rice,85,60,8.685155784066971,6,120.35987973135806
17,4,3,5,11.294120850186934,118,Wheat,78,76,12.604456717345032,0,24.078351998929396
47,21,3,4,7.221128680691582,577,Sugarcane,181,85,11.370883422037583,6,65.9503026477664
7,22,5,4,9.0727974842064,880,Sugarcane,199,28,13.05925226932003,1,34.42372186954339
37,6,1,2,7.3934319296559865,144,Maize,181,27,17.657832552602017,5,49.98626213695423
10,22,1,6,7.421187444125209,873,Rice,170,77,12.073882862479438,0,170.85939327533046
54,24,3,3,8.373096150359213,321,Cotton,72,90,14.026571037428614,0,83.57109547489951
14,26,2,3,6.84741367696658,228,Maize,151,57,8.975953823017324,1,94.57661992851648
9,5,1,5,10.341895954153886,717,Maize,181,39,16.85917604994843,5,53.272677778120155
27,33,4,5,9.06910988332191,862,Maize,67,66,16.05861103444396,5,78.74715940715471
14,8,5,3,9.518046092311565,732,Rice,50,98,13.224070055934384,1,16.41564444431603
48,32,2,5,5.848278401774109,329,Maize,81,47,9.833768742766308,0,112.09981978756488
6,5,1,2,11.75660230785114,892,Wheat,198,79,12.259499193876957,0,65.95512623514563
17,36,3,6,9.281408782183723,326,Wheat,90,41,10.97383995908648,3,115.922323537941
44,30,5,2,5.577566916243133,496,Sugarcane,134,70,17.945167553931825,4,44.58307949788551
6,33,1,4,10.00392194776827,374,Sugarcane,142,43,12.908382885334216,2,332.08923738990114
24,28,3,3,5.389712825660982,237,Rice,166,92,12.222331049850023,1,61.787719388462065
5,13,1,2,4.507079170396067,272,Cotton,145,80,9.690583161099664,1,66.27940485337817
41,35,5,2,8.220427169166674,426,Sugarcane,108,21,10.391089493695258,0,59.59387559295495
13,35,4,5,8.428191633298777,882,Sugarcane,181,95,15.115877141878027,1,78.678433072308
21,14,4,5,5.511724597852789,314,Sugarcane,190,74,13.349093325747237,4,30.241515188142326
13,7,3,5,6.787031554337272,327,Sugarcane,110,23,11.580313127047043,5,12.231122176605236
15,25,4,4,11.566154365429576,206,Maize,100,77,10.970136858774595,3,75.00860798960937
19,35,5,2,6.280025856699919,258,Sugarcane,140,32,10.007402462436412,5,44.24085498605572
28,20,3,6,5.244544486122949,993,Rice,114,46,8.338978928563616,5,37.54956761667065
42,27,1,5,11.940495669323631,235,Maize,98,49,17.77149968607385,3,337.03405054448433
59,3,2,4,6.418444291043734,862,Maize,152,81,15.531103509106298,6,34.63127549638133
39,15,1,4,9.44202938516863,129,Rice,191,84,17.278708151139984,0,158.25972711941608
34,21,5,5,5.852481451514131,197,Cotton,79,30,12.125508663942885,5,30.781763714790074
35,11,3,3,8.400969575891114,708,Sugarcane,191,68,16.693827503152008,5,39.15351580077363
53,15,1,2,7.090255892876924,868,Wheat,141,36,10.56249921909814,0,127.93266501061221
9,39,3,5,11.692634089273508,883,Cotton,111,34,13.098348139075558,2,158.63562419850075
48,37,4,6,7.4624469964039015,981,Sugarcane,52,46,10.024794398540555,4,74.5950630095785
54,36,2,2,8.673393473453793,622,Wheat,88,29,15.703371653358072,1,175.5621299826277
18,28,5,4,11.558130127201178,441,Maize,68,99,12.976020069330566,0,69.46014935102494
57,17,1,6,11.91387439950364,267,Maize,154,47,13.36272938394782,6,221.15725113253782
15,9,2,2,4.813266912039972,310,Maize,147,21,16.594546297035656,2,21.250888026332575
13,38,5,6,10.674565696339112,783,Sugarcane,177,54,15.392174174664895,3,77.0546841032871
38,17,5,4,7.05693195349799,937,Rice,59,34,17.662659567326525,1,30.944568219045607
16,0,4,5,8.758629649644902,731,Maize,177,78,12.053359991826444,5,3.3352174687019063
39,38,3,6,7.000384631641964,284,Maize,138,94,12.614547224711893,3,97.86085929725219
39,20,3,5,7.208929645238339,531,Maize,108,52,14.153386857597827,3,61.541754690276896
5,0,2,4,5.270860287880892,523,Sugarcane,132,74,12.533124514941862,4,5.475545600156455
44,14,4,4,8.582131667422928,138,Wheat,151,99,12.196153796682939,0,43.548096812173526
26,3,5,6,8.373727567557797,486,Cotton,197,94,11.405717419299506,0,15.66338614237817
33,19,4,6,5.514846308307199,868,Maize,93,71,16.318842193270925,0,37.049369240017526
12,9,4,4,8.333843434671532,890,Cotton,67,38,13.334893636426989,3,19.644578527930786
15,22,2,6,11.78481506104869,841,Rice,97,58,14.074031291775675,6,130.3039021593035
45,33,3,6,9.715268766830317,550,Rice,124,79,10.040755339175453,2,122.88445038725997
41,32,4,6,7.847860476666815,214,Rice,50,29,10.517764804111511,4,72.062426930305
18,33,4,6,11.328671884651001,500,Maize,146,91,11.397932084208005,4,97.95244953204266
34,38,4,2,8.602514852042447,403,Cotton,56,85,12.653689763081646,3,90.82645010632079
39,9,1,4,5.080383989822427,702,Wheat,144,75,8.439273036109693,0,56.594221978038114
25,19,4,4,8.380077182499651,408,Sugarcane,139,26,16.88391361587388,5,35.40183300458746
41,0,4,3,5.447784922926942,672,Cotton,149,59,17.03712254453035,2,12.675459901489273
9,12,5,5,10.140038709981393,202,Sugarcane,118,38,14.616799200523456,0,19.75714670211112
23,0,1,3,11.737393714357665,826,Cotton,157,89,11.160528341559218,4,11.21955391167274
18,4,4,6,6.886548676346642,201,Maize,99,30,11.853183046622599,2,5.731793961383605
30,15,4,6,7.479343041001556,754,Wheat,95,71,15.34050998871086,6,39.1931267253372
8,14,2,2,7.3719717347090405,189,Maize,72,31,10.862910054802734,1,58.17690003122069
29,27,2,2,6.282399806359055,217,Rice,61,81,14.089180226130352,1,100.20126234297346
49,30,1,2,10.353439719029048,238,Wheat,110,92,17.062710781399254,3,332.23239114624363
46,22,5,2,8.941826661975966,402,Cotton,83,42,12.104478320577828,1,52.58371930343754
29,16,1,2,4.512412454852477,851,Maize,143,59,13.870487639628532,5,82.31931337168623
22,33,1,2,10.710450680185083,747,Sugarcane,150,89,17.285897870687975,4,363.2548096617751
44,12,2,2,5.496705849225658,616,Maize,67,69,11.405815659089686,4,51.26000893105969
12,13,2,2,11.833209293672969,308,Maize,169,83,15.596397455130504,1,87.08045569887537
43,10,5,2,7.013305112020526,186,Cotton,86,38,15.551218558958238,3,21.562033085179046
44,27,4,4,8.93159717720259,958,Cotton,90,37,17.284951938053965,3,70.25894310836264
18,31,5,2,4.622588951168243,418,Rice,183,46,16.585893191831488,2,24.964408712415803
36,34,4,5,6.757306197506853,888,Wheat,177,92,15.488281835850277,1,69.70945954670131
55,30,3,2,10.418831658886251,986,Maize,135,63,14.365154281042583,6,116.87497022591046
42,16,2,6,7.817667935626067,732,Sugarcane,140,77,10.411882909981578,1,79.4460508329994
37,8,3,6,11.236827868352183,344,Cotton,88,81,14.706486726679593,5,46.89161222903657
27,9,3,2,8.601107528406457,969,Cotton,53,69,10.764434661518353,4,35.94782924646033
19,7,2,2,11.428577563165982,189,Rice,193,72,12.400196053561892,1,46.77845970874851
37,20,3,6,11.86087925610045,577,Wheat,101,80,15.096986368343744,0,92.32907256386939
29,12,1,5,7.631156476146208,751,Rice,162,94,14.74894247656956,3,106.94643429457443
21,4,4,3,8.521252580622464,211,Cotton,68,69,12.011990928864996,5,12.560326821151769
37,5,5,4,10.67936514601016,493,Sugarcane,141,73,9.826756859760565,3,18.08209760352448
51,29,2,6,5.772264044286504,986,Rice,170,61,12.84142454087109,5,97.4822814163282
59,30,1,2,10.893036590248876,339,Maize,66,78,10.69972920472254,6,351.1085718112966
6,16,5,4,8.735361123018157,371,Cotton,179,27,10.554344786933331,5,22.01531924543334
18,10,5,2,9.804001083076203,242,Cotton,179,33,11.267935854465648,2,22.096746822102844
57,19,5,3,4.638832181307562,818,Rice,137,32,15.062377584856248,6,29.29857734236279
44,8,3,3,10.129501467627229,218,Sugarcane,104,90,12.972858319678405,1,48.06052437665706
44,1,3,6,6.486295236589267,695,Rice,140,98,11.731709768241434,3,23.562187889173078
55,36,3,4,10.441858214798735,999,Sugarcane,53,63,17.005948141951762,1,138.01148056721115
43,0,3,4,8.073220306421655,350,Cotton,172,62,15.067806742984265,4,11.264822008572239
55,3,1,3,6.196914678525065,377,Rice,149,37,12.946528273312765,3,32.832299712725195
10,35,3,2,11.622077576173233,262,Wheat,189,55,12.212883628292117,1,135.16533188984306
10,24,2,6,10.120499181691994,753,Rice,109,50,16.188968312176392,1,123.32713838831198
7,2,5,5,11.885488590989176,449,Rice,78,23,9.7292449392747,5,4.386661218429641
11,8,1,3,6.91575918729763,130,Wheat,95,96,14.641539254371533,2,70.78016618098464
55,21,3,3,9.19375706833311,557,Wheat,146,58,8.210152988980694,3,81.49947309250452
12,22,5,6,8.892709422909814,937,Maize,98,74,8.069607130630917,0,38.55538980689438
46,11,1,2,9.500453928550424,190,Wheat,169,38,17.31783693158141,6,115.29690289480565
56,9,5,4,4.306532528330647,227,Sugarcane,195,87,13.139885782411714,5,21.237606517472052
19,33,1,3,6.333754591018993,878,Maize,125,84,11.151174255636324,3,221.20186837876855
51,9,4,6,11.274700590326457,647,Sugarcane,123,59,15.946962043050462,4,36.09441306506473
33,29,1,6,7.390560438977815,947,Maize,66,95,17.848280059757823,1,234.84481701646638
37,21,3,6,11.685149432652377,891,Maize,156,95,8.344137914195342,3,101.79575450925829
56,5,5,4,5.708025381159806,824,Sugarcane,145,94,8.379606942465289,1,19.48252683686362
34,1,5,3,11.979391787848716,608,Cotton,138,49,16.547820523637306,6,7.046918412526829
43,29,5,6,9.58064727167626,844,Cotton,101,47,13.567147997645108,2,62.145803900357045
31,1,2,4,10.211147392531903,839,Rice,120,68,16.82741741742082,2,16.071901427803454
40,31,2,2,7.1748893776202864,980,Cotton,69,60,14.946430769738022,3,122.85024973843312
33,15,3,5,11.256064970084967,909,Rice,132,68,12.705856515505227,6,64.95598073248529
42,11,4,3,8.363703207668976,336,Cotton,168,48,9.61345924815148,2,28.72328919167941
37,0,2,4,9.447507041797081,632,Rice,167,20,11.898611469718904,5,10.5752071408347
41,7,1,5,4.758466170690288,707,Rice,192,50,15.871450925587022,1,50.20501813182005
31,12,3,5,9.053445607143146,150,Wheat,62,46,10.339175496161644,4,48.101491752677006
59,14,4,4,11.032631906097253,948,Rice,105,54,15.123664939909261,5,49.989988808773035
37,7,1,4,5.426265825727905,922,Sugarcane,68,27,10.47344579126668,3,45.63682946469444
8,9,5,4,9.90180747707877,568,Sugarcane,119,59,12.635343781630347,6,11.492826091093146
26,4,2,6,4.203206071957236,991,Rice,199,77,8.854320043109023,4,16.836825591293326
6,18,1,2,11.409624132500152,487,Sugarcane,129,91,12.549984587378951,6,218.93612361256842
14,37,4,6,11.86333692824949,161,Cotton,163,25,14.127025443090421,2,105.43748465774082
9,10,3,5,6.8334405343847555,442,Sugarcane,82,34,13.633180416101967,2,23.261995722206862
14,19,1,5,4.856590797722679,252,Wheat,163,40,12.064665143963074,1,103.47756030900561
37,19,3,5,9.26861094530516,835,Sugarcane,164,56,11.696952757372959,5,70.2035047885617
58,20,5,4,4.2386761131798325,753,Cotton,112,89,10.753987574758803,5,32.05467117736887
42,17,4,3,7.859890250377494,140,Cotton,75,73,15.671040657074073,3,37.548742933383465
17,9,4,6,6.174233401103092,585,Rice,136,48,15.826380976922465,5,15.05075488698902
35,33,2,3,7.786712431623015,777,Maize,50,77,12.830275499337795,6,143.9177110335368
51,25,4,2,4.146204117906856,801,Cotton,142,38,11.82561764894529,3,36.396870565874686
40,29,1,2,4.412897464565652,908,Rice,155,53,14.374229723027085,0,142.6987156691996
49,8,1,6,4.127806630747059,656,Rice,180,77,13.577323220951715,1,49.72500114548252
28,30,1,5,8.953054960376912,819,Sugarcane,133,90,14.672554664096587,3,289.579747511119
56,3,5,2,8.480743341401668,481,Sugarcane,156,32,11.060155322106729,4,13.86895806737885
19,5,4,3,5.865263988292836,195,Rice,165,23,15.883495592870961,6,9.545916963418819
33,13,4,3,9.17314503123217,886,Wheat,54,30,11.167428108520902,2,34.62064540073901
12,3,1,4,11.0736580551598,392,Rice,61,69,12.187232718746602,4,40.539628643014424
9,25,2,5,6.218576808208909,334,Sugarcane,97,40,9.324227282050664,6,79.42523285311243
33,38,2,4,10.6559504630319,440,Cotton,63,79,16.55369322292919,5,219.58359545239261
51,16,4,6,9.300073088017452,818,Wheat,102,40,14.442737463709864,2,46.797165895562486
8,18,4,2,4.270563545383865,637,Maize,94,62,10.352870587904134,1,20.999942120657565
16,5,3,4,7.001199166635476,449,Cotton,61,64,16.517180538023116,3,17.735932002448536
49,28,4,4,8.062057726872137,971,Sugarcane,149,61,15.04793007982012,2,66.82569526031585
6,10,1,6,9.853593519637771,306,Cotton,132,45,12.421802555022493,1,100.08442063375875
31,15,5,3,6.2970444660273355,590,Cotton,93,50,17.898428312911868,4,24.451237611842114
35,29,4,3,11.861840838863458,480,Sugarcane,70,68,11.372097500610352,6,100.7079457044856
55,24,4,6,9.476317924040686,240,Cotton,115,87,8.995495667365468,2,69.86963670743538
55,39,1,3,6.982509417314884,958,Rice,150,22,15.334590483822618,5,287.38911253284243
40,10,3,6,4.776200312616896,698,Wheat,70,58,15.5704903977722,3,27.758325484437783
40,6,4,3,5.450942082166479,990,Sugarcane,75,67,8.58965106035547,5,19.178953754825905
30,25,2,6,7.900862080441253,709,Wheat,66,40,16.194191220038874,4,107.31786323855327
47,21,2,3,7.957562839666934,122,Rice,53,37,15.75941513873493,1,104.66350053607427
31,24,2,4,10.141750118570828,861,Sugarcane,88,54,17.295963718255848,4,131.6308212831053
9,18,5,4,9.809413004578019,463,Rice,64,51,9.185491225528883,2,28.505380377635504
24,30,5,3,5.610184308142538,861,Maize,82,74,14.008095582809005,5,42.58198247028488
15,25,4,6,8.75965296446612,247,Maize,191,30,10.194225416233692,5,50.85781112866596
14,35,4,4,4.164974405943107,665,Maize,139,77,11.994419530510335,6,40.04723447232684
44,22,4,2,7.188379195074667,926,Wheat,96,57,10.650908291024313,0,48.16735717378335
42,12,5,3,10.112841924572846,650,Maize,179,65,12.492977020040492,0,30.96142855986514
10,24,4,2,7.196068746297332,604,Maize,139,39,9.128763284209441,3,38.13666807044938
12,1,1,2,10.684769918411394,945,Rice,115,45,11.03515507859288,1,18.799010371543776
27,1,3,5,11.809242321002252,317,Cotton,130,30,8.70918728679863,3,11.97255262111456
51,15,2,2,8.857700821594925,958,Cotton,67,85,12.918319880511614,2,87.81236457539872
30,8,2,2,5.160032610734053,581,Maize,181,56,10.966832096481694,1,35.69798290975865
50,27,1,5,7.037417663243286,515,Cotton,130,25,13.90308551814762,0,203.15816815531574
47,12,4,5,4.075866840547001,848,Maize,62,73,12.564461814201682,4,24.710592811569395
16,34,5,5,8.821807390726022,424,Maize,120,66,10.438530895676799,4,59.27865118855191
30,12,4,6,10.572548007790385,935,Wheat,107,66,9.029402185959306,6,40.71980021161943
17,30,4,5,9.039520631384343,954,Sugarcane,114,45,15.533166884070374,2,69.9894926648975
44,20,2,6,10.288689833467599,888,Cotton,153,44,14.331325540857739,2,111.84510635750475
22,31,2,3,10.399231418207094,836,Maize,91,55,8.329299963195602,6,173.22726878251888
29,33,5,6,10.80810060973971,588,Cotton,144,40,17.893655599706143,1,71.26488272510292
37,7,2,3,6.133310263980434,507,Wheat,149,77,14.424902745976205,0,31.510364765858938
51,1,4,5,10.970148182563374,243,Wheat,138,62,10.07180786736463,4,12.290600390858394
44,37,1,5,9.232751987707928,899,Maize,158,42,16.404968730739753,1,360.50440496852724
47,31,5,3,6.317804452755896,310,Cotton,163,84,16.821007218066462,5,56.479721874952084
16,39,1,4,11.89835771997009,765,Cotton,89,78,13.736853967913229,5,474.0788488305017
48,27,4,6,11.601459149853351,358,Cotton,143,80,16.85572197876194,5,95.08174724466299
40,36,5,2,8.595527865651196,326,Wheat,151,93,8.291717634232793,1,70.31512866197542
52,0,1,5,10.745667027196507,693,Rice,70,91,17.451667111673736,6,24.31592342260033
8,9,5,6,6.0919559097589735,988,Rice,132,83,8.572036140869356,1,12.827266861083208
9,3,4,6,7.32829597288712,471,Cotton,160,52,14.423900639604376,6,1.5773090339566602
41,34,5,5,5.47177408595067,490,Cotton,91,95,11.458946369398,3,48.86897100615772
12,9,4,3,8.160821141033985,187,Sugarcane,86,67,8.393123514461653,1,20.69135364346038
46,10,5,5,7.9680114405733224,499,Maize,178,58,17.2928830693518,5,22.936364637642455
53,13,5,6,5.702505807692531,408,Wheat,126,31,9.353576592554074,6,26.02219210262253
32,37,2,4,9.382413549728781,103,Sugarcane,162,95,16.53744187423979,1,185.1162987513524
35,11,4,3,4.9423223642033,272,Cotton,88,30,11.303450090159696,5,21.490425194749648
13,16,3,5,4.4935316085576895,643,Rice,96,67,15.411640027372567,5,33.71766683659736
58,15,5,2,7.079239749299089,845,Rice,105,27,10.542207898081386,1,32.86877515348973
55,34,1,5,7.2785982222776395,325,Sugarcane,159,70,13.834339377276564,1,271.56844170347426
33,1,2,6,6.557924852211889,438,Rice,120,27,15.995538071449388,3,14.422439890264982
18,10,2,6,6.063573100626003,305,Rice,159,99,13.661798303301318,2,44.243374814919214
44,2,5,2,6.710210760076243,201,Maize,114,87,11.065525636429653,5,13.457883663703734
45,28,3,3,5.307004591616824,157,Cotton,53,90,10.334357339112328,6,67.3575196892413
26,17,2,6,7.227619753063019,880,Sugarcane,110,55,9.748055967817546,3,71.92687054931957
15,19,4,3,11.23682698813955,249,Wheat,154,49,16.38812522043247,1,50.47036678800084
27,13,5,3,5.795415049670706,351,Wheat,196,31,14.109426251343065,6,14.826103123621053
5,33,5,5,9.475608834802802,578,Cotton,135,94,13.086779247574514,6,61.000722502356716
50,30,3,3,5.134276083182715,655,Wheat,149,48,10.49580683828736,2,63.488025839148264
41,39,4,6,6.831252992081846,527,Rice,178,22,12.337532485406708,3,76.22310083696156
25,17,4,6,6.56939824436205,641,Maize,196,81,14.200628083546562,6,34.05469440627773
30,29,3,4,11.496235155266621,623,Sugarcane,100,30,8.71881653512047,0,115.59158035677906
50,24,1,3,7.423856446414471,590,Sugarcane,113,92,11.607149365799431,0,200.51030178631808
40,18,4,4,9.52372755025107,625,Rice,112,78,10.39503651747815,1,53.803321599284565
58,7,1,5,8.819702471770634,391,Cotton,78,91,14.465149062621776,1,83.56818153647248
27,27,1,4,5.128240602278091,144,Maize,196,91,14.062690079619934,4,154.07201655271103
5,7,5,3,11.516323608244946,299,Wheat,92,61,10.994154946451708,0,13.68302174411361
58,30,5,6,6.766954334846106,123,Sugarcane,119,25,8.416307221068651,6,48.54765789160173
59,2,2,5,4.358066846269198,862,Sugarcane,88,74,9.828127508067825,2,26.07883426245527
55,2,5,3,6.403549654753501,730,Cotton,72,25,9.600620755949096,6,10.294532470943992
44,21,4,5,6.685069807058609,486,Maize,50,40,13.683943349623771,2,46.76548667119475
19,16,4,2,4.741962619029818,689,Wheat,110,63,9.692914563543699,5,17.446455102873628
25,35,1,3,8.959819251039542,534,Sugarcane,74,67,12.823343542728981,6,324.1490288890353
51,16,4,2,6.774113644332363,341,Sugarcane,181,55,14.145288373231816,5,40.26621674563245
13,13,5,4,9.033076850647767,302,Wheat,158,64,16.795655829997134,4,22.760441631800635
57,8,5,3,4.053924508712537,336,Maize,157,22,10.450275629733902,0,11.489149947901023
13,29,5,2,11.85638719192602,393,Maize,50,78,9.859129362492633,3,76.29861079541385
